FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
447,447_MODEL3618435756.xml.ssa,./models/sbml/test/all/447_MODEL3618435756.xml.ssa.sbml,WithProbWEAK_UNTIL,1203,170,701593,701593,701593,701593,701593,701593,701593,701593,701593,701593,701593,701593,2622,3761147,1365949,968005375,948906255,1345,295,6597756,6597756,6597756,6597756,6597756,6597756,6597756,6597756,6597756,6597756,6597756,6597756,2455,730031481,13881380,12557892149,12382112128,377772,377772,1239,2123789,2123789,2123789,2123789
448,448_MODEL1002240000.xml.ssa,./models/sbml/test/all/448_MODEL1002240000.xml.ssa.sbml,WithProbWEAK_UNTIL,1220,170,613096,613096,613096,613096,613096,613096,613096,613096,613096,613096,613096,613096,2675,2778772,1244087,1079095680,1042616989,1258,335,6457089,6457089,6457089,6457089,6457089,6457089,6457089,6457089,6457089,6457089,6457089,6457089,2449,537060510,12251655,16746593096,16404727837,316732,316732,1267,2419526,2419526,2419526,2419526
449,449_MODEL3632127506.xml.ssa,./models/sbml/test/all/449_MODEL3632127506.xml.ssa.sbml,WithProbWEAK_UNTIL,1154,209,459498,459498,459498,459498,459498,459498,459498,459498,459498,459498,459498,459498,3027,1486961,940224,323471672,322089557,1314,200,3148007,3148007,3148007,3148007,3148007,3148007,3148007,3148007,3148007,3148007,3148007,3148007,2405,152856318,6384788,5258737264,5256035054,247870,247870,1267,2100845,2100845,2100845,2100845
450,450_MODEL1107190000.xml.ssa,./models/sbml/test/all/450_MODEL1107190000.xml.ssa.sbml,WithProbWEAK_UNTIL,1232,168,794665,794665,794665,794665,794665,794665,794665,794665,794665,794665,794665,794665,2447,6851495,1910238,1880790425,1840353327,1256,323,11555471,11555471,11555471,11555471,11555471,11555471,11555471,11555471,11555471,11555471,11555471,11555471,2817,1571147218,17316090,36846578748,35855213389,402071,402071,1134,2616640,2616640,2616640,2616640
451,451_MODEL1949107276.xml.ssa,./models/sbml/test/all/451_MODEL1949107276.xml.ssa.sbml,WithProbWEAK_UNTIL,1124,204,476807,476807,476807,476807,476807,476807,476807,476807,476807,476807,476807,476807,2411,3220253,1325688,946262794,928507247,1904,431,4350236,4350236,4350236,4350236,4350236,4350236,4350236,4350236,4350236,4350236,4350236,4350236,2417,359987905,8209918,11902919511,11525825419,288749,288749,1140,1577730,1577730,1577730,1577730
452,453_MODEL1008120003.xml.ssa,./models/sbml/test/all/453_MODEL1008120003.xml.ssa.sbml,WithProbWEAK_UNTIL,1357,239,3043233,3043233,3043233,3043233,3043233,3043233,3043233,3043233,3043233,3043233,3043233,3043233,2769,27180668,7801718,8982136947,8946339995,1630,345,6210135,6210135,6210135,6210135,6210135,6210135,6210135,6210135,6210135,6210135,6210135,6210135,2198,641186102,9094581,6306929701,6278635225,631259,631259,1227,2495428,2495428,2495428,2495428
453,452_MODEL0072364382.xml.ssa,./models/sbml/test/all/452_MODEL0072364382.xml.ssa.sbml,WithProbWEAK_UNTIL,1180,179,981676,981676,981676,981676,981676,981676,981676,981676,981676,981676,981676,981676,2173,9676115,2060453,1284593539,1265844909,1310,297,15335413,15335413,15335413,15335413,15335413,15335413,15335413,15335413,15335413,15335413,15335413,15335413,2262,3888810794,37743164,43330981447,43075406683,423653,423653,1089,3268228,3268228,3268228,3268228
454,454_MODEL1008120006.xml.ssa,./models/sbml/test/all/454_MODEL1008120006.xml.ssa.sbml,WithProbWEAK_UNTIL,1195,211,3045301,3045301,3045301,3045301,3045301,3045301,3045301,3045301,3045301,3045301,3045301,3045301,2566,27293914,8237221,9408519100,9370875430,1064,327,6033461,6033461,6033461,6033461,6033461,6033461,6033461,6033461,6033461,6033461,6033461,6033461,2005,586385268,11556577,6261948352,6230790327,663750,663750,1234,2625229,2625229,2625229,2625229
455,455_MODEL1008120004.xml.ssa,./models/sbml/test/all/455_MODEL1008120004.xml.ssa.sbml,WithProbWEAK_UNTIL,1229,228,3031156,3031156,3031156,3031156,3031156,3031156,3031156,3031156,3031156,3031156,3031156,3031156,2657,28064153,8076931,9102044144,9071845338,1483,348,6193469,6193469,6193469,6193469,6193469,6193469,6193469,6193469,6193469,6193469,6193469,6193469,1930,615786241,11975385,6372927644,6341644098,633181,633181,1120,2683216,2683216,2683216,2683216
456,456_MODEL1008120005.xml.ssa,./models/sbml/test/all/456_MODEL1008120005.xml.ssa.sbml,WithProbWEAK_UNTIL,1286,225,3196313,3196313,3196313,3196313,3196313,3196313,3196313,3196313,3196313,3196313,3196313,3196313,2865,28730552,8181944,9760617988,9718576566,1251,293,6579975,6579975,6579975,6579975,6579975,6579975,6579975,6579975,6579975,6579975,6579975,6579975,2046,658711556,12583537,6699758718,6667236562,686206,686206,1127,2600751,2600751,2600751,2600751
457,457_MODEL1008120001.xml.ssa,./models/sbml/test/all/457_MODEL1008120001.xml.ssa.sbml,WithProbWEAK_UNTIL,1790,204,3083381,3083381,3083381,3083381,3083381,3083381,3083381,3083381,3083381,3083381,3083381,3083381,3335,29342850,8057034,9531356406,9489651194,1458,381,6656434,6656434,6656434,6656434,6656434,6656434,6656434,6656434,6656434,6656434,6656434,6656434,1957,655255657,12383615,6752997540,6717061070,12558718,12558718,2687,3811005,3811005,3811005,3811005
458,458_MODEL1008120002.xml.ssa,./models/sbml/test/all/458_MODEL1008120002.xml.ssa.sbml,WithProbWEAK_UNTIL,2289,249,3168651,3168651,3168651,3168651,3168651,3168651,3168651,3168651,3168651,3168651,3168651,3168651,2693,28960765,8290797,9457364973,9419593311,1516,448,6436410,6436410,6436410,6436410,6436410,6436410,6436410,6436410,6436410,6436410,6436410,6436410,2033,666878689,12440386,6233625316,6209672801,639443,639443,6828,2613579,2613579,2613579,2613579
459,459_MODEL1008120000.xml.ssa,./models/sbml/test/all/459_MODEL1008120000.xml.ssa.sbml,WithProbWEAK_UNTIL,1204,213,3141549,3141549,3141549,3141549,3141549,3141549,3141549,3141549,3141549,3141549,3141549,3141549,2691,29234684,8268505,9674930584,9634090005,1123,310,6531447,6531447,6531447,6531447,6531447,6531447,6531447,6531447,6531447,6531447,6531447,6531447,2172,690297500,12881975,6867543075,6834067251,1585483,1585483,1279,2665300,2665300,2665300,2665300
460,460_MODEL1009150002.xml.ssa,./models/sbml/test/all/460_MODEL1009150002.xml.ssa.sbml,WithProbWEAK_UNTIL,1398,252,987591,987591,987591,987591,987591,987591,987591,987591,987591,987591,987591,987591,2900,6110428,2154419,2727355130,2659017823,1419,327,7075859,7075859,7075859,7075859,7075859,7075859,7075859,7075859,7075859,7075859,7075859,7075859,2705,920538690,16377466,36172904658,35074387566,416397,416397,1453,2960302,2960302,2960302,2960302
461,461_MODEL2021729243.xml.ssa,./models/sbml/test/all/461_MODEL2021729243.xml.ssa.sbml,WithProbWEAK_UNTIL,1502,170,1035110,1035110,1035110,1035110,1035110,1035110,1035110,1035110,1035110,1035110,1035110,1035110,229361,1329360,1633009,2246431548,2128733201,1247,189,2036776,2036776,2036776,2036776,2036776,2036776,2036776,2036776,2036776,2036776,2036776,2036776,8409,7514205,2791343,3977610317,3808100523,682000,682000,1605,6437113,6437113,6437113,6437113
462,462_MODEL3023609334.xml.ssa,./models/sbml/test/all/462_MODEL3023609334.xml.ssa.sbml,WithProbWEAK_UNTIL,1472,296,2370658,2370658,2370658,2370658,2370658,2370658,2370658,2370658,2370658,2370658,2370658,2370658,13459,30428719,4855926,4486286612,4348007329,1413,312,24343972,24343972,24343972,24343972,24343972,24343972,24343972,24343972,24343972,24343972,24343972,24343972,3137,8533305744,58834837,186973732553,180159616780,494847,494847,1265,3601459,3601459,3601459,3601459
463,463_MODEL3023641273.xml.ssa,./models/sbml/test/all/463_MODEL3023641273.xml.ssa.sbml,WithProbWEAK_UNTIL,1293,223,1619198,1619198,1619198,1619198,1619198,1619198,1619198,1619198,1619198,1619198,1619198,1619198,5575,16016676,2707677,4272863390,4133899157,1540,339,26254109,26254109,26254109,26254109,26254109,26254109,26254109,26254109,26254109,26254109,26254109,26254109,3301,9035411862,54923761,187430656634,180409443003,491351,491351,1345,3604667,3604667,3604667,3604667
464,464_MODEL1105030000.xml.ssa,./models/sbml/test/all/464_MODEL1105030000.xml.ssa.sbml,WithProbWEAK_UNTIL,1352,227,1183958,1183958,1183958,1183958,1183958,1183958,1183958,1183958,1183958,1183958,1183958,1183958,4132,16071444,2553305,4204235819,4068589980,1356,324,28795916,28795916,28795916,28795916,28795916,28795916,28795916,28795916,28795916,28795916,28795916,28795916,3277,9506540827,53161955,189092218204,181883756322,490775,490775,1450,3586119,3586119,3586119,3586119
465,465_MODEL1009150000.xml.ssa,./models/sbml/test/all/465_MODEL1009150000.xml.ssa.sbml,WithProbWEAK_UNTIL,1855,277,1869718,1869718,1869718,1869718,1869718,1869718,1869718,1869718,1869718,1869718,1869718,1869718,25781,17193987,3056412,2714546105,2684969693,1870,306,21836668,21836668,21836668,21836668,21836668,21836668,21836668,21836668,21836668,21836668,21836668,21836668,5205,5700320557,49533322,82221064169,81641969013,347112,347112,1286,4220211,4220211,4220211,4220211
